new_id, prob
25596, 2
25597, 2
25599, 2
25600, 1
25601, 1
25603, 2
25604, 2
25606, 1
25607, 1
25608, 1
25611, 1
25615, 2
25617, 2
25619, 1
25621, 2
25624, 2
25625, 2
25626, 1
25627, 2
25631, 2
25632, 2
25633, 2
25637, 2
25641, 2
25642, 1
25644, 1
25646, 2
25647, 2
25650, 1
25652, 2
25655, 1
25656, 2
25659, 1
25662, 2
25665, 1
25667, 2
25669, 2
25670, 1
25672, 2
25676, 1
25677, 1
25681, 2
25683, 2
25690, 2
25691, 1
25694, 1
25695, 2
25697, 1
25701, 2
25702, 1
25707, 1
25709, 1
25710, 2
25711, 1
25712, 1
25713, 1
25714, 1
25717, 2
25718, 1
25719, 1
25720, 2
25721, 1
25722, 2
25724, 1
25725, 2
25733, 1
25734, 2
25735, 1
25740, 1
25743, 1
25745, 2
25746, 2
25748, 1
25752, 1
25753, 1
25754, 1
25757, 1
25762, 1
25763, 1
25765, 2
25766, 1
25767, 2
25768, 1
25769, 2
25770, 1
25772, 2
25774, 2
25775, 1
25776, 1
25777, 2
25778, 2
25781, 2
25783, 1
25784, 1
25787, 2
25788, 2
25789, 2
25790, 2
25792, 1
25795, 2
25797, 2
25799, 1
25800, 1
25801, 2
25804, 1
25805, 2
25807, 2
25808, 2
25809, 2
25814, 1
25815, 2
25816, 2
25817, 1
25822, 1
25823, 2
25824, 1
25825, 1
25827, 1
25833, 2
25840, 2
25841, 2
25844, 2
25847, 1
25850, 1
25851, 2
25853, 2
25857, 2
25861, 2
25862, 2
25863, 1
25865, 2
25869, 1
25870, 2
25871, 2
25872, 2
25873, 1
25874, 1
25875, 2
25876, 2
25877, 2
25878, 1
25880, 1
25882, 2
25883, 1
25885, 1
25886, 1
25888, 1
25892, 1
25893, 2
25898, 1
25899, 1
25900, 1
25902, 1
25903, 2
25904, 1
25906, 1
25907, 2
25909, 2
25914, 1
25915, 2
25916, 2
25918, 1
25919, 1
25923, 1
25924, 1
25925, 1
25928, 2
25929, 2
25931, 2
25932, 2
25933, 2
25934, 2
25936, 1
25938, 1
25940, 2
25942, 1
25943, 2
25945, 1
25947, 2
25949, 2
25950, 2
25952, 1
25957, 1
25959, 1
25960, 1
25966, 2
25969, 2
25970, 2
25973, 2
25976, 1
25977, 2
25978, 1
25981, 1
25982, 2
25986, 2
25988, 2
25991, 2
25994, 2
25995, 1
25999, 1
26001, 1
26002, 2
26003, 2
26007, 2
26011, 1
26014, 2
26015, 2
26016, 2
26019, 1
26021, 2
26024, 2
26025, 1
26028, 1
26029, 1
26032, 1
26033, 1
26035, 1
26036, 2
26041, 1
26043, 2
26044, 1
26045, 1
26046, 1
26047, 2
26050, 1
26052, 2
26053, 1
26054, 2
26055, 2
26056, 2
26057, 1
26058, 1
26059, 2
26060, 2
26065, 2
26066, 2
26068, 1
26069, 2
26070, 1
26079, 1
26082, 1
26085, 1
26087, 1
26088, 2
26091, 1
26092, 2
26095, 2
26096, 1
26098, 2
26099, 1
26100, 2
26104, 1
26105, 2
26111, 2
26112, 2
26113, 2
26115, 1
26118, 2
26119, 2
26121, 1
26125, 2
26127, 1
26128, 2
26129, 1
26133, 2
26135, 1
26137, 2
26138, 1
26140, 2
26141, 2
26142, 1
26143, 1
26150, 1
26153, 2
26154, 1
26155, 1
26156, 2
26158, 1
26159, 1
26160, 1
26168, 1
26169, 2
26170, 1
26172, 2
26175, 1
26176, 2
26177, 1
26178, 2
26181, 2
26185, 1
26186, 1
26188, 2
26193, 2
26195, 1
26196, 1
26197, 1
26198, 2
26199, 2
26200, 1
26202, 1
26206, 2
26209, 1
26210, 1
26211, 1
26212, 1
26215, 2
26216, 2
26217, 2
26218, 1
26220, 2
26223, 2
26226, 1
26230, 1
26231, 1
26238, 1
26241, 1
26245, 2
26247, 1
26248, 2
26253, 2
26257, 2
26258, 1
26259, 2
26260, 2
26261, 2
26262, 1
26263, 1
26265, 2
26266, 2
26267, 2
26268, 1
26270, 1
26272, 1
26273, 1
26274, 1
26275, 2
26276, 2
26277, 2
26278, 2
26282, 1
26286, 2
26287, 2
26290, 1
26291, 1
26293, 2
26294, 1
26295, 1
26298, 1
26299, 2
26300, 2
26306, 1
26307, 2
26308, 1
26310, 2
26312, 2
26314, 1
26319, 2
26320, 2
26323, 2
26325, 2
26328, 1
26329, 2
26331, 1
26332, 2
26333, 2
26338, 1
26339, 1
26340, 1
26341, 1
26343, 2
26344, 1
26348, 2
26349, 2
26350, 2
26351, 1
26352, 2
26353, 1
26355, 2
26356, 1
26360, 2
26363, 2
26364, 2
26365, 2
26371, 1
26372, 2
26373, 2
26376, 1
26379, 2
26381, 2
26383, 1
26385, 1
26388, 2
26390, 1
26391, 2
26394, 1
26395, 2
26396, 1
26399, 2
26400, 2
26403, 2
26404, 1
26406, 2
26408, 1
26411, 2
26414, 2
26416, 2
26417, 1
26418, 2
26419, 2
26420, 2
26422, 2
26424, 2
26425, 2
26427, 1
26428, 1
26429, 2
26430, 2
26433, 2
26434, 2
26435, 2
26440, 2
26442, 1
26443, 2
26446, 1
26448, 1
26449, 2
26454, 1
26455, 1
26456, 2
26458, 2
26461, 2
26463, 1
26465, 2
26469, 1
26470, 2
26471, 1
26477, 2
26479, 2
26481, 2
26482, 2
26483, 1
26489, 1
26492, 2
26494, 1
26499, 2
26500, 2
26501, 1
26505, 1
26506, 1
26510, 1
26512, 1
26514, 2
26515, 1
26516, 2
26517, 1
26520, 2
26522, 2
26524, 2
26525, 1
26528, 2
26529, 1
26530, 1
26532, 2
26533, 1
26536, 1
26540, 2
26541, 2
26543, 2
26544, 2
26549, 1
26550, 2
26551, 2
26553, 1
26555, 1
26556, 1
26557, 2
26558, 2
26559, 2
26560, 1
26561, 2
26564, 2
26567, 1
26568, 2
26569, 2
26570, 1
26572, 2
26575, 2
26576, 1
26577, 2
26578, 2
26583, 2
26587, 2
26588, 1
26590, 2
26592, 1
26594, 1
26595, 1
26597, 1
26599, 1
26603, 2
26606, 2
26608, 2
26610, 2
26613, 2
26614, 1
26617, 2
26618, 2
26619, 1
26620, 2
26624, 1
26627, 2
26628, 1
26630, 2
26634, 2
26636, 2
26637, 1
26638, 2
26640, 2
26641, 1
26642, 2
26646, 1
26652, 2
26654, 2
26655, 1
26657, 1
26658, 1
26659, 2
26660, 2
26665, 1
26670, 2
26671, 2
26672, 1
26673, 2
26674, 2
26675, 2
26679, 2
26682, 1
26683, 1
26690, 2
26696, 1
26697, 1
26703, 2
26708, 2
26709, 2
26710, 2
26712, 2
26713, 1
26714, 1
26715, 1
26722, 1
26723, 2
26724, 2
26725, 1
26726, 1
26727, 1
26728, 1
26730, 2
26736, 1
26738, 2
26740, 2
26741, 2
26742, 1
26744, 2
26745, 1
26747, 1
26750, 2
26751, 2
26752, 1
26754, 1
26757, 1
26758, 1
26759, 1
26761, 2
26763, 2
26764, 2
26767, 2
26768, 2
26772, 2
26774, 2
26775, 2
26776, 2
26777, 1
26778, 2
26779, 2
26781, 2
26782, 1
26783, 2
26787, 2
26788, 2
26793, 1
26794, 2
26795, 1
26796, 1
26797, 1
26799, 2
26802, 1
26804, 1
26805, 1
26807, 2
26809, 1
26810, 1
26812, 1
26814, 2
26815, 2
26816, 2
26817, 1
26819, 1
26820, 1
26822, 2
26825, 2
26828, 1
26830, 2
26836, 2
26837, 2
26839, 1
26840, 1
26841, 1
26843, 1
26850, 2
26852, 2
26853, 2
26854, 2
26855, 2
26858, 1
26859, 1
26860, 1
26867, 2
26868, 1
26875, 2
26878, 2
26881, 2
26883, 1
26886, 2
26887, 1
26890, 1
26892, 2
26894, 1
26895, 2
26897, 1
26898, 1
26901, 2
26904, 2
26906, 2
26907, 2
26911, 2
26920, 2
26922, 1
26923, 2
26925, 2
26927, 2
26928, 1
26929, 1
26932, 1
26934, 1
26936, 2
26938, 1
26939, 1
26940, 1
26942, 2
26945, 2
26946, 2
26948, 2
26951, 1
26953, 1
26955, 2
26956, 1
26958, 1
26959, 2
26961, 2
26962, 1
26965, 1
26968, 1
26969, 1
26970, 2
26971, 2
26972, 2
26974, 2
26975, 1
26979, 2
26980, 2
26982, 2
26983, 1
26984, 2
26988, 1
26989, 2
26991, 1
26992, 2
26993, 2
26994, 2
26995, 2
26996, 1
26997, 2
27001, 1
27002, 2
27004, 2
27005, 1
27009, 2
27012, 2
27013, 1
27016, 1
27020, 2
27021, 2
27026, 2
27027, 1
27028, 1
27032, 2
27034, 2
27036, 1
27037, 2
27040, 2
27041, 1
27045, 2
27046, 1
27047, 2
27048, 1
27050, 2
27052, 2
27053, 2
27055, 1
27056, 2
27058, 1
27060, 2
27061, 1
27063, 1
27065, 1
27066, 2
27068, 2
27072, 1
27073, 1
27074, 1
27075, 1
27076, 1
27078, 2
27081, 1
27082, 1
27083, 2
27086, 2
27087, 2
27090, 1
27096, 2
27097, 1
27099, 2
27100, 1
27102, 1
27107, 2
27108, 2
27110, 2
27112, 2
27113, 1
27115, 1
27116, 1
27117, 1
27119, 2
27120, 1
27121, 1
27122, 1
27123, 2
27125, 2
27126, 2
27127, 2
27128, 1
27129, 2
27130, 2
27131, 1
27132, 2
27134, 1
27135, 1
27141, 2
27142, 2
27143, 1
27144, 2
27145, 1
27151, 2
27153, 2
27155, 2
27156, 2
27157, 2
27158, 2
27163, 2
27164, 1
27167, 1
27168, 2
27169, 2
27170, 1
27177, 1
27179, 2
27180, 1
27181, 1
27182, 2
27184, 1
27187, 2
27188, 2
27189, 1
27190, 2
27191, 2
27192, 1
27194, 1
27195, 1
27196, 1
27197, 2
27199, 1
27200, 1
27201, 1
27202, 1
27203, 2
27205, 2
27206, 2
27207, 1
27208, 2
27209, 1
27210, 1
27213, 2
27215, 1
27216, 2
27218, 1
27219, 1
27220, 2
27222, 1
27223, 1
27225, 1
27226, 2
27227, 2
27230, 2
27232, 2
27235, 1
27236, 2
27239, 1
27242, 2
27248, 2
27249, 1
27255, 1
27257, 2
27259, 1
27260, 2
27264, 2
27265, 1
27266, 1
27268, 2
27269, 1
27270, 2
27271, 1
27274, 2
27276, 1
27277, 1
27280, 1
27281, 2
27284, 1
27286, 1
27287, 1
27288, 1
27291, 2
27294, 2
27296, 2
27302, 2
27306, 2
27310, 2
27311, 2
27314, 2
27315, 1
27316, 1
27317, 1
27318, 2
27319, 2
27320, 1
27324, 2
27326, 2
27327, 2
27328, 2
27329, 1
27330, 1
27332, 1
27333, 2
27334, 2
27335, 1
27336, 1
27339, 2
27343, 2
27349, 2
27352, 2
27355, 2
27356, 2
27357, 1
27358, 1
27359, 1
27360, 1
27361, 2
27362, 2
27365, 1
27366, 2
27369, 2
27370, 1
27374, 1
27376, 2
27377, 1
27383, 1
27385, 2
27391, 1
27392, 1
27393, 2
27394, 1
27395, 2
27396, 1
27399, 2
27400, 2
27406, 1
27408, 1
27412, 2
27413, 1
27416, 2
27417, 1
27418, 2
27425, 2
27426, 1
27427, 2
27428, 1
27433, 2
27434, 2
27435, 1
27436, 1
27438, 1
27442, 2
27446, 1
27447, 1
27449, 2
27453, 2
27454, 2
27463, 2
27466, 1
27471, 2
27472, 2
27473, 2
27477, 2
27479, 2
27480, 2
27482, 1
27483, 1
27487, 2
27488, 2
27489, 2
27491, 2
27494, 2
27496, 2
27497, 2
27499, 2
27504, 2
27506, 1
27507, 1
27508, 2
27509, 2
27511, 2
27514, 1
27515, 2
27517, 2
27518, 1
27519, 1
27520, 2
27521, 1
27522, 1
27523, 2
27525, 1
27528, 2
27529, 1
27530, 1
27531, 1
27532, 2
27533, 2
27535, 2
27539, 2
27540, 1
27542, 2
27543, 2
27547, 2
27549, 1
27550, 1
27551, 1
27555, 1
27556, 2
27559, 1
27561, 2
27562, 1
27563, 1
27564, 2
27565, 2
27571, 1
27575, 2
27576, 2
27577, 1
27579, 1
27581, 1
27584, 2
27585, 2
27586, 2
27588, 1
27589, 2
27591, 1
27594, 1
27595, 1
27596, 2
27598, 1
27599, 2
27603, 2
27605, 2
27607, 2
27609, 2
27612, 2
27613, 1
27617, 2
27618, 2
27619, 2
27620, 1
27622, 2
27623, 1
27624, 2
27627, 2
27628, 2
27633, 1
27634, 2
27635, 2
27637, 2
27638, 2
27641, 1
27644, 1
27645, 2
27646, 1
27647, 1
27651, 1
27652, 1
27653, 1
27657, 2
27662, 1
27663, 2
27665, 1
27666, 1
27668, 1
27670, 1
27671, 2
27673, 2
27677, 1
27678, 2
27680, 1
27681, 1
27687, 2
27689, 1
27691, 1
27692, 1
27693, 2
27694, 1
27696, 2
27698, 1
27700, 2
27702, 2
27704, 1
27708, 1
27710, 2
27711, 1
27712, 1
27713, 2
27715, 2
27718, 2
27719, 1
27720, 1
27721, 2
27724, 2
27728, 1
27730, 1
27733, 2
27737, 2
27739, 2
27740, 2
27744, 2
27745, 2
27749, 2
27750, 1
27751, 2
27752, 2
27755, 1
27760, 2
27761, 1
27763, 2
27768, 1
27769, 1
27770, 1
27771, 2
27775, 2
27776, 2
27777, 1
27781, 2
27783, 2
27786, 1
27787, 1
27791, 2
27793, 1
27794, 2
27795, 1
27797, 2
27798, 2
27799, 2
27801, 1
27806, 2
27807, 1
27811, 1
27814, 1
27815, 2
27817, 2
27820, 2
27822, 2
27823, 2
27825, 2
27826, 2
27828, 1
27831, 1
27833, 1
27834, 2
27835, 1
27836, 2
27839, 1
27840, 2
27841, 1
27842, 2
27844, 1
27847, 2
27848, 1
27850, 2
27851, 1
27853, 2
27855, 2
27856, 1
27858, 1
27866, 2
27869, 1
27870, 2
27871, 2
27874, 2
27875, 1
27876, 2
27880, 1
27883, 1
27884, 2
27887, 2
27888, 1
27889, 2
27890, 1
27891, 1
27892, 2
27893, 2
27895, 1
27896, 1
27897, 1
27899, 1
27901, 2
27902, 2
27905, 1
27906, 1
27910, 2
27912, 2
27913, 1
27914, 2
27915, 1
27916, 2
27918, 2
27920, 1
27921, 2
27923, 2
27925, 1
27928, 1
27929, 1
27935, 2
27944, 1
27945, 1
27947, 2
27948, 1
27951, 1
27955, 2
27956, 1
27957, 1
27959, 1
27961, 1
27963, 1
27964, 1
27969, 2
27970, 2
27971, 1
27972, 1
27973, 1
27974, 2
27975, 2
27976, 2
27980, 1
27981, 1
27982, 2
27984, 2
27985, 2
27991, 1
27995, 2
27996, 1
27997, 2
27999, 2
28000, 2
28004, 2
28006, 1
28008, 2
28009, 1
28014, 2
28016, 2
28018, 2
28019, 1
28022, 1
28023, 2
28025, 1
28027, 2
28028, 2
28029, 2
28031, 2
28033, 2
28035, 2
28036, 2
28040, 1
28041, 1
28044, 1
28045, 1
28049, 1
28050, 2
28054, 2
28057, 2
28060, 2
28061, 2
28064, 1
28066, 2
28068, 2
28072, 1
28073, 2
28074, 2
28075, 1
28077, 1
28080, 2
28083, 2
28084, 1
28085, 2
28087, 1
28092, 1
28093, 1
28095, 2
28096, 1
28098, 2
28099, 1
28102, 1
28103, 2
28105, 2
28106, 1
28107, 1
28109, 1
28110, 2
28111, 2
28112, 1
28113, 1
28115, 1
28116, 2
28118, 1
28120, 2
28121, 1
28123, 2
28124, 1
28125, 1
28127, 2
28128, 2
28143, 1
28144, 1
28145, 2
28150, 1
28151, 1
28153, 2
28155, 1
28157, 1
28158, 1
28159, 1
28160, 1
28161, 1
28162, 2
28164, 2
28166, 1
28167, 1
28169, 1
28170, 1
28171, 1
28173, 1
28174, 1
28175, 1
28177, 2
28180, 2
28182, 1
28183, 1
28184, 1
28185, 1
28186, 2
28187, 1
28188, 1
28189, 2
28191, 1
28193, 1
28194, 1
28195, 1
28197, 2
28199, 2
28202, 1
28203, 1
28205, 1
28206, 2
28207, 1
28209, 2
28210, 2
28212, 2
28214, 2
28215, 1
28216, 1
28217, 2
28219, 1
28220, 1
28222, 1
28223, 2
28226, 2
28227, 2
28229, 1
28232, 2
28234, 1
28237, 2
28238, 1
28239, 2
28241, 2
28243, 2
28245, 2
28248, 2
28250, 1
28253, 1
28254, 2
28255, 2
28257, 1
28258, 1
28262, 1
28265, 2
28271, 2
28275, 1
28277, 2
28278, 2
28279, 1
28281, 2
28284, 2
28285, 2
28286, 2
28287, 1
28290, 2
28291, 1
28292, 2
28298, 1
28299, 1
28300, 2
28301, 1
28304, 2
28305, 2
28306, 2
28309, 2
28310, 1
28312, 1
28313, 2
28315, 1
28317, 1
28318, 1
28322, 2
28323, 2
28324, 2
28325, 1
28326, 1
28329, 2
28330, 1
28331, 1
28332, 2
28334, 1
28337, 2
28338, 1
28339, 2
28342, 1
28343, 1
28346, 1
28353, 1
28355, 1
28356, 1
28357, 2
28359, 2
28360, 1
28367, 1
28369, 1
28370, 2
28372, 2
28375, 1
28377, 1
28378, 2
28379, 1
28380, 2
28381, 2
28384, 1
28386, 1
28389, 2
28390, 2
28391, 1
28392, 1
28393, 2
28396, 1
28397, 2
28400, 2
28401, 2
28402, 1
28403, 1
28404, 1
28406, 1
28408, 1
28410, 2
28419, 2
28422, 2
28423, 1
28424, 1
28425, 2
28426, 1
28428, 2
28430, 1
28431, 1
28435, 2
28436, 1
28439, 1
28440, 2
28441, 1
28442, 1
28443, 1
28445, 2
28446, 1
28450, 1
28451, 2
28455, 1
28456, 2
28457, 2
28463, 2
28464, 2
28465, 2
28466, 2
28467, 2
28469, 2
28470, 1
28476, 2
28479, 1
28480, 2
28481, 1
28483, 2
28484, 2
28486, 2
28488, 1
28490, 1
28491, 1
28492, 1
28498, 2
28499, 2
28502, 2
28503, 2
28504, 2
28508, 2
28511, 2
28512, 1
28513, 1
28516, 2
28517, 1
28520, 2
28521, 1
28522, 2
28524, 2
28528, 2
28529, 2
28530, 2
28532, 2
28534, 2
28535, 2
28537, 2
28540, 2
28541, 1
28542, 1
28543, 2
28545, 1
28547, 2
28548, 1
28549, 1
28550, 2
28552, 2
28553, 2
28554, 1
28559, 2
28561, 1
28563, 2
28564, 2
28565, 1
28566, 2
28567, 2
28569, 1
28572, 2
28573, 1
28575, 2
28576, 2
28579, 1
28580, 1
28581, 2
28582, 1
28583, 2
28584, 2
28589, 2
28592, 1
28593, 1
28594, 1
28595, 2
28596, 1
28597, 2
28600, 2
28603, 2
28604, 2
28606, 2
28609, 2
28610, 2
28612, 1
28614, 1
28617, 2
28619, 2
28620, 1
28623, 2
28624, 1
28625, 2
28627, 1
28632, 2
28633, 1
28634, 1
28639, 2
28641, 2
28644, 1
28647, 2
28649, 1
28651, 2
28653, 1
28657, 2
28658, 1
28659, 1
28660, 1
28662, 1
28664, 2
28667, 2
28668, 1
28669, 2
28671, 2
28679, 1
28682, 2
28683, 1
28684, 2
28686, 1
28687, 1
28688, 1
28689, 1
28690, 2
28691, 2
28693, 2
28699, 1
28702, 2
28705, 2
28706, 1
28711, 2
28715, 1
28716, 1
28719, 2
28722, 2
28723, 1
28724, 2
28727, 2
28732, 2
28733, 1
28734, 1
28736, 2
28739, 1
28742, 1
28743, 2
28744, 2
28745, 2
28746, 2
28747, 2
28748, 2
28752, 2
28753, 1
28755, 2
28756, 1
28761, 2
28762, 2
28765, 1
28766, 2
28767, 1
28770, 2
28771, 2
28773, 2
28777, 2
28780, 1
28782, 2
28786, 1
28790, 2
28791, 2
28792, 2
28793, 2
28795, 1
28796, 2
28799, 1
28800, 2
28802, 1
28804, 2
28805, 2
28806, 2
28808, 2
28810, 1
28812, 2
28813, 2
28815, 1
28817, 2
28820, 2
28821, 2
28822, 2
28826, 2
28829, 1
28830, 2
28832, 2
28834, 2
28835, 2
28836, 2
28838, 2
28842, 1
28843, 2
28845, 1
28849, 2
28851, 2
28853, 1
28855, 2
28856, 2
28857, 2
28858, 1
28861, 2
28863, 2
28864, 2
28865, 1
28866, 2
28867, 2
28869, 1
28872, 1
28873, 2
28874, 2
28876, 2
28880, 1
28883, 2
28884, 1
28885, 1
28887, 1
28888, 2
28892, 1
28894, 1
28896, 2
28897, 2
28898, 1
28900, 1
28901, 1
28903, 2
28904, 2
28906, 2
28907, 2
28910, 2
28911, 1
28912, 2
28913, 1
28922, 1
28923, 1
28927, 2
28929, 1
28931, 2
28932, 2
28938, 1
28939, 2
28941, 1
28945, 2
28947, 1
28948, 1
28949, 1
28950, 2
28951, 1
28955, 2
28956, 2
28957, 2
28961, 1
28962, 1
28968, 1
28969, 1
28971, 1
28972, 1
28975, 1
28978, 1
28980, 2
28982, 2
28983, 2
28984, 2
28985, 2
28990, 2
28991, 1
28993, 1
28994, 2
28997, 2
29003, 1
29004, 1
29006, 2
29007, 2
29009, 1
29010, 2
29011, 1
29012, 2
29013, 1
29020, 2
29024, 2
29025, 1
29026, 1
29027, 2
29029, 2
29030, 2
29031, 1
29033, 1
29036, 1
29038, 1
29039, 2
29040, 2
29041, 2
29044, 1
29046, 1
29052, 1
29054, 1
29055, 2
29060, 2
29062, 1
29063, 1
29066, 2
29068, 1
29073, 1
29074, 1
29078, 2
29079, 2
29082, 1
29083, 2
29085, 1
29086, 2
29087, 2
29093, 1
29094, 2
29097, 1
29098, 1
29099, 1
29100, 2
29101, 1
29102, 1
29104, 1
29107, 1
29109, 2
29115, 1
29116, 2
29119, 2
29120, 2
29121, 1
29123, 1
29124, 1
29127, 2
29128, 2
29130, 2
29131, 2
29133, 2
29134, 1
29139, 1
29145, 1
29147, 2
29148, 1
29150, 2
29151, 1
29153, 2
29155, 1
29156, 1
29157, 1
29158, 2
29164, 2
29166, 2
29171, 2
29174, 2
29176, 2
29178, 1
29179, 2
29183, 2
29185, 2
29188, 2
29189, 2
29191, 1
29192, 1
29194, 2
29196, 1
29198, 2
29199, 1
29200, 1
29202, 2
29203, 2
29205, 2
29208, 1
29209, 2
29212, 2
29213, 1
29214, 2
29218, 1
29219, 2
29222, 2
29223, 2
29224, 1
29225, 1
29228, 2
29230, 2
29231, 2
29233, 2
29234, 2
29236, 1
29237, 2
29238, 2
29240, 1
29241, 2
29242, 2
29243, 2
29246, 2
29248, 2
29250, 2
29251, 2
29254, 2
29256, 1
29257, 2
29258, 2
29260, 2
29262, 1
29264, 2
29266, 2
29267, 1
29269, 2
29272, 1
29276, 2
29277, 1
29278, 1
29279, 2
29280, 1
29281, 2
29282, 2
29283, 2
29284, 1
29285, 2
29286, 2
29288, 1
29289, 1
29292, 2
29293, 1
29296, 2
29298, 2
29299, 1
29300, 1
29302, 2
29306, 1
29307, 2
29309, 2
29312, 1
29314, 2
29317, 2
29318, 1
29320, 2
29322, 2
29324, 2
29328, 2
29330, 1
29333, 1
29335, 2
29336, 2
29337, 2
29339, 1
29340, 1
29341, 1
29344, 1
29346, 2
29348, 2
29349, 2
29354, 1
29355, 1
29359, 1
29360, 1
29365, 2
29370, 2
29371, 1
29373, 2
29375, 2
29376, 2
29379, 2
29382, 1
29386, 2
29387, 1
29388, 2
29391, 2
29394, 2
29396, 1
29397, 1
29398, 2
29399, 2
29400, 2
29401, 2
29403, 2
29412, 2
29414, 2
29417, 2
29418, 1
29419, 2
29422, 1
29427, 1
29428, 2
29429, 2
29432, 1
29433, 2
29434, 2
29435, 1
29436, 2
29438, 1
29440, 2
29441, 1
29444, 1
29448, 2
29449, 2
29452, 1
29457, 2
29458, 1
29459, 1
29460, 2
29461, 2
29463, 1
29465, 2
29468, 1
29469, 1
29471, 1
29472, 2
29475, 1
29477, 1
29479, 2
29480, 1
29482, 2
29486, 2
29487, 2
29488, 2
29489, 1
29492, 2
29493, 1
29494, 2
29496, 2
29497, 2
29499, 2
29502, 1
29503, 2
29504, 2
29505, 2
29506, 2
29507, 2
29508, 1
29512, 1
29513, 2
29517, 2
29518, 2
29519, 1
29523, 1
29525, 2
29528, 2
29531, 1
29532, 2
29535, 2
29536, 1
29538, 2
29540, 2
29541, 2
29543, 2
29545, 2
29546, 1
29547, 1
29548, 1
29551, 1
29552, 1
29553, 2
29555, 1
29556, 1
29558, 2
29562, 2
29564, 2
29567, 2
29572, 2
29573, 2
29575, 1
29576, 2
29580, 2
29581, 2
29585, 2
29587, 1
29589, 1
29590, 1
29591, 2
29592, 2
29593, 2
29594, 2
29595, 1
29597, 1
29598, 2
29599, 2
29600, 2
29601, 2
29606, 1
29607, 2
29609, 2
29611, 1
29612, 1
29613, 1
29617, 1
29618, 1
29621, 2
29623, 2
29625, 2
29628, 2
29631, 1
29638, 1
29639, 1
29643, 1
29645, 1
29652, 2
29653, 2
29656, 2
29658, 1
29659, 1
29661, 1
29662, 2
29669, 1
29672, 2
29673, 2
29674, 2
29676, 2
29677, 1
29679, 1
29682, 2
29683, 2
29685, 2
29688, 1
29689, 1
29693, 1
29694, 1
29698, 1
29699, 1
29700, 1
29702, 1
29703, 1
29704, 2
29705, 2
29706, 1
29710, 1
29711, 1
29712, 2
29716, 2
29717, 1
29719, 2
29721, 2
29723, 1
29725, 2
29726, 2
29729, 2
29731, 1
29732, 1
29733, 2
29735, 1
29736, 2
29737, 1
29738, 1
29739, 1
29740, 2
29741, 1
29742, 1
29743, 1
29745, 1
29747, 1
29749, 2
29752, 2
29754, 2
29757, 1
29764, 2
29766, 1
29769, 1
29771, 2
29774, 2
29775, 1
29782, 2
29788, 2
29789, 2
29791, 1
29794, 1
29796, 2
29800, 1
29802, 2
29804, 1
29809, 2
29811, 2
29813, 2
29814, 1
29815, 1
29821, 1
29825, 1
29826, 1
29827, 1
29829, 1
29830, 1
29834, 2
29836, 2
29840, 2
29841, 1
29846, 1
29847, 2
29848, 2
29853, 2
29854, 1
29855, 1
29856, 2
29861, 1
29862, 2
29866, 1
29868, 2
29870, 1
29871, 2
29872, 1
29873, 2
29874, 2
29876, 1
29877, 1
29878, 2
29880, 1
29882, 2
29887, 1
29888, 2
29894, 2
29900, 2
29901, 2
29902, 2
29904, 1
29906, 2
29908, 2
29910, 2
29912, 1
29916, 2
29919, 1
29920, 2
29922, 1
29923, 2
29928, 1
29929, 1
29931, 1
29932, 2
29933, 1
29934, 2
29938, 2
29941, 1
29943, 2
29944, 1
29946, 2
29948, 2
29950, 2
29952, 1
29954, 1
29955, 1
29956, 2
29960, 2
29963, 2
29964, 1
29967, 2
29971, 2
29973, 2
29976, 2
29981, 1
29982, 2
29983, 2
29985, 1
29986, 1
29987, 2
29988, 1
29989, 2
29991, 2
29996, 1
29998, 1
29999, 1
30001, 2
30003, 1
30007, 2
30009, 2
30010, 2
30013, 2
30014, 1
30017, 1
30020, 1
30023, 2
30024, 1
30025, 1
30026, 2
30029, 1
30030, 1
30031, 2
30032, 1
30036, 2
30037, 1
30038, 1
30043, 2
30046, 2
30053, 2
30055, 2
30056, 1
30057, 1
30058, 1
30061, 1
30063, 1
30064, 1
30065, 1
30070, 1
30071, 2
30074, 2
30077, 2
30079, 2
30080, 2
30083, 2
30085, 1
30087, 1
30088, 2
30089, 1
30091, 1
30092, 1
30097, 2
30098, 2
30099, 2
30100, 2
30101, 1
30103, 1
30104, 1
30105, 2
30106, 2
30108, 2
30109, 1
30110, 1
30111, 2
30114, 2
30117, 1
30119, 2
30121, 1
30122, 1
30123, 2
30125, 1
30129, 2
30130, 2
30132, 2
30133, 2
30134, 1
30136, 2
30137, 2
30138, 2
30139, 2
30140, 1
30141, 2
30142, 1
30144, 1
30146, 2
30151, 2
30153, 1
30154, 1
30159, 2
30161, 1
30162, 1
30167, 1
30169, 1
30171, 1
30172, 2
30177, 1
30180, 1
30181, 2
30182, 1
30185, 2
30186, 1
30188, 1
30191, 2
30193, 1
30197, 2
30199, 1
30202, 1
30204, 2
30205, 1
30208, 1
30210, 1
30211, 1
30212, 1
30214, 1
30215, 1
30217, 2
30218, 2
30219, 2
30220, 1
30221, 2
30222, 2
30224, 2
30227, 2
30231, 1
30232, 1
30234, 2
30235, 2
30236, 1
30237, 1
30239, 1
30240, 1
30241, 2
30242, 2
30243, 1
30245, 1
30251, 2
30252, 2
30255, 1
30256, 1
30258, 2
30259, 1
30262, 2
30263, 2
30265, 2
30266, 2
30268, 1
30269, 2
